Id,Unknown1,Unknown2,Unknown3
"3","2","6813","0"
"4","2","6814","0"
"5","2","6815","0"
"6","2","6816","0"
"7","2","6817","0"
"8","2","6818","0"
"9","2","6819","0"
"10","2","6820","0"
"11","3","16303","0"
"12","3","16304","0"
"13","3","16305","0"
"14","3","16306","0"
"15","3","16307","0"
"16","3","16361","0"
"17","3","16376","0"
"18","3","16391","0"
"19","4","66543","0"
"21","4","66544","0"
"22","4","66545","0"
"23","4","66546","0"
"24","4","66547","0"
"26","4","66550","0"
"27","4","66551","0"
"28","4","66552","0"
"29","4","66553","0"
"30","4","66554","0"
"31","4","66555","0"
"32","4","66556","0"
"33","4","66557","0"
"34","4","66558","0"
"35","4","66559","0"
"36","4","66560","0"
"37","4","66561","0"
"38","5","3918","0"
"39","5","3915","0"
"40","5","3916","0"
"41","5","3913","0"
"42","5","3917","0"
"43","5","3914","0"
"44","6","80208","0"
"45","6","80209","0"
"46","6","80210","0"
"47","6","80211","0"
"48","6","80212","0"
"49","6","80213","0"
"118","13","70594","0"
"119","13","70595","0"
"120","13","70596","0"
"121","13","70597","0"
"122","13","70598","0"
"123","13","70630","0"
"124","13","70632","0"
"125","13","70635","0"
"126","14","70972","0"
"127","14","70973","0"
"128","14","70974","0"
"129","14","70975","0"
"130","14","70976","0"
"131","14","71008","0"
"132","14","71010","0"
"133","14","71013","0"
"134","15","70672","0"
"135","15","70673","0"
"136","15","70674","0"
"137","15","70675","0"
"138","15","70676","0"
"142","16","71050","0"
"143","16","71051","0"
"144","16","71052","0"
"145","16","71053","0"
"146","16","71054","0"
"150","16","71008","0"
"151","16","71010","0"
"152","16","71013","0"
"153","15","70630","0"
"154","15","70632","0"
"155","15","70635","0"
"164","18","70962","0"
"165","18","70963","0"
"166","18","70964","0"
"167","18","70965","0"
"168","18","70966","0"
"169","18","71029","0"
"170","18","71031","0"
"171","18","71033","0"
"172","17","70584","0"
"173","17","70585","0"
"174","17","70586","0"
"175","17","70587","0"
"176","17","70588","0"
"177","17","70651","0"
"178","17","70653","0"
"179","17","70655","0"
"180","20","71024","0"
"181","20","71025","0"
"182","20","71026","0"
"183","20","71027","0"
"184","20","71028","0"
"185","20","71029","0"
"186","20","71031","0"
"187","20","71033","0"
"188","19","70646","0"
"189","19","70647","0"
"190","19","70648","0"
"191","19","70649","0"
"192","19","70650","0"
"193","19","70651","0"
"194","19","70653","0"
"195","19","70655","0"
"196","21","71029","0"
"197","21","71031","0"
"198","21","71033","0"
"199","21","71071","0"
"200","21","71072","0"
"201","21","71073","0"
"202","21","71074","0"
"203","21","71075","0"
"204","22","70651","0"
"205","22","70653","0"
"206","22","70655","0"
"207","22","70693","0"
"208","22","70694","0"
"209","22","70695","0"
"210","22","70696","0"
"211","22","70697","0"
"212","23","70667","0"
"213","23","70668","0"
"214","23","70669","0"
"215","23","70670","0"
"216","23","70671","0"
"217","23","70615","0"
"218","23","70616","0"
"219","23","70618","0"
"220","24","71045","0"
"221","24","71046","0"
"222","24","71047","0"
"223","24","71048","0"
"224","24","71049","0"
"225","24","70993","0"
"226","24","70994","0"
"227","24","70996","0"
"228","25","70967","0"
"229","25","70968","0"
"230","25","70969","0"
"231","25","70970","0"
"232","25","70971","0"
"233","25","70993","0"
"234","25","70994","0"
"235","25","70996","0"
"236","26","70589","0"
"237","26","70590","0"
"238","26","70591","0"
"239","26","70592","0"
"240","26","70593","0"
"241","26","70615","0"
"242","26","70616","0"
"243","26","70618","0"
"244","27","71019","0"
"245","27","71020","0"
"246","27","71021","0"
"247","27","71022","0"
"248","27","71023","0"
"249","27","70996","0"
"250","27","70993","0"
"251","27","70994","0"
"252","28","70641","0"
"253","28","70642","0"
"254","28","70643","0"
"255","28","70644","0"
"256","28","70645","0"
"257","28","70618","0"
"258","28","70615","0"
"259","28","70616","0"
"260","29","70629","0"
"261","29","70626","0"
"262","29","70625","0"
"263","29","70628","0"
"264","29","70627","0"
"265","29","70573","0"
"266","29","70575","0"
"267","29","70578","0"
"268","30","71007","0"
"269","30","71004","0"
"270","30","71003","0"
"271","30","71006","0"
"272","30","71005","0"
"273","30","70951","0"
"274","30","70953","0"
"275","30","70956","0"
"276","31","70662","0"
"277","31","70663","0"
"278","31","70664","0"
"279","31","70666","0"
"280","31","70665","0"
"281","31","70573","0"
"282","31","70575","0"
"283","31","70578","0"
"284","32","71040","0"
"285","32","71041","0"
"286","32","71042","0"
"287","32","71044","0"
"288","32","71043","0"
"289","32","70951","0"
"290","32","70953","0"
"291","32","70956","0"
"292","33","71070","0"
"293","33","71067","0"
"294","33","71066","0"
"295","33","71069","0"
"296","33","71068","0"
"297","33","70951","0"
"298","33","70953","0"
"299","33","70956","0"
"300","34","70692","0"
"301","34","70689","0"
"302","34","70688","0"
"303","34","70691","0"
"304","34","70690","0"
"305","34","70573","0"
"306","34","70575","0"
"307","34","70578","0"
"308","35","71505","0"
"309","35","71506","0"
"310","35","71507","0"
"311","35","71508","0"
"312","35","71509","0"
"313","35","71541","0"
"314","35","71543","0"
"315","35","71546","0"
"316","36","71883","0"
"317","36","71884","0"
"318","36","71885","0"
"319","36","71886","0"
"320","36","71887","0"
"321","36","71919","0"
"322","36","71921","0"
"323","36","71924","0"
"324","37","71583","0"
"325","37","71584","0"
"326","37","71585","0"
"327","37","71586","0"
"328","37","71587","0"
"329","37","71546","0"
"330","37","71541","0"
"331","37","71543","0"
"332","38","71961","0"
"333","38","71962","0"
"334","38","71963","0"
"335","38","71964","0"
"336","38","71965","0"
"337","38","71924","0"
"338","38","71919","0"
"339","38","71921","0"
"340","39","71500","0"
"341","39","71501","0"
"342","39","71502","0"
"343","39","71504","0"
"344","39","71503","0"
"345","39","71526","0"
"346","39","71527","0"
"347","39","71529","0"
"348","40","71878","0"
"349","40","71879","0"
"350","40","71880","0"
"351","40","71882","0"
"352","40","71881","0"
"353","40","71904","0"
"354","40","71905","0"
"355","40","71907","0"
"356","41","71526","0"
"357","41","71527","0"
"358","41","71529","0"
"359","41","71579","0"
"360","41","71580","0"
"361","41","71581","0"
"362","41","71582","0"
"363","41","71578","0"
"364","42","71904","0"
"365","42","71905","0"
"366","42","71907","0"
"367","42","71957","0"
"368","42","71958","0"
"369","42","71959","0"
"370","42","71960","0"
"371","42","71956","0"
"372","43","71904","0"
"373","43","71905","0"
"374","43","71907","0"
"375","43","71930","0"
"376","43","71931","0"
"377","43","71932","0"
"378","43","71933","0"
"379","43","71934","0"
"380","44","71526","0"
"381","44","71527","0"
"382","44","71529","0"
"383","44","71552","0"
"384","44","71553","0"
"385","44","71554","0"
"386","44","71555","0"
"387","44","71556","0"
"388","45","71562","0"
"389","45","71565","0"
"390","45","71566","0"
"391","45","71495","0"
"392","45","71496","0"
"393","45","71497","0"
"394","45","71498","0"
"395","45","71499","0"
"396","46","71940","0"
"397","46","71942","0"
"398","46","71944","0"
"399","46","71873","0"
"400","46","71874","0"
"401","46","71875","0"
"402","46","71876","0"
"403","46","71877","0"
"404","47","71940","0"
"405","47","71942","0"
"406","47","71944","0"
"407","47","71935","0"
"408","47","71936","0"
"409","47","71937","0"
"410","47","71938","0"
"411","47","71939","0"
"412","48","71562","0"
"413","48","71565","0"
"414","48","71566","0"
"415","48","71557","0"
"416","48","71558","0"
"417","48","71559","0"
"418","48","71560","0"
"419","48","71561","0"
"420","49","71940","0"
"421","49","71942","0"
"422","49","71944","0"
"423","49","71982","0"
"424","49","71983","0"
"425","49","71984","0"
"426","49","71985","0"
"427","49","71986","0"
"428","50","71562","0"
"429","50","71565","0"
"430","50","71566","0"
"431","50","71604","0"
"432","50","71605","0"
"433","50","71606","0"
"434","50","71607","0"
"435","50","71608","0"
"436","51","71862","0"
"437","51","71864","0"
"438","51","71867","0"
"439","51","71951","0"
"440","51","71952","0"
"441","51","71953","0"
"442","51","71955","0"
"443","51","71954","0"
"444","52","71484","0"
"445","52","71486","0"
"446","52","71489","0"
"447","52","71573","0"
"448","52","71574","0"
"449","52","71575","0"
"450","52","71577","0"
"451","52","71576","0"
"452","53","71484","0"
"453","53","71486","0"
"454","53","71489","0"
"455","53","71540","0"
"456","53","71537","0"
"457","53","71536","0"
"458","53","71539","0"
"459","53","71538","0"
"460","54","71862","0"
"461","54","71864","0"
"462","54","71867","0"
"463","54","71918","0"
"464","54","71915","0"
"465","54","71914","0"
"466","54","71917","0"
"467","54","71916","0"
"468","55","71862","0"
"469","55","71864","0"
"470","55","71867","0"
"471","55","71981","0"
"472","55","71978","0"
"473","55","71977","0"
"474","55","71980","0"
"475","55","71979","0"
"476","56","71484","0"
"477","56","71486","0"
"478","56","71489","0"
"479","56","71603","0"
"480","56","71600","0"
"481","56","71599","0"
"482","56","71602","0"
"483","56","71601","0"
"484","57","67597","0"
"485","57","67599","0"
"486","57","67577","0"
"487","57","67578","0"
"488","57","67579","0"
"489","57","67580","0"
"490","57","67581","0"
"491","57","67602","0"
"493","58","64021","0"
"494","58","64023","0"
"495","58","63994","0"
"496","58","63995","0"
"497","58","63996","0"
"498","58","63997","0"
"499","58","63998","0"
"500","58","64026","0"
"501","59","67597","0"
"502","59","67599","0"
"503","59","67629","0"
"504","59","67630","0"
"505","59","67631","0"
"506","59","67632","0"
"507","59","67634","0"
"508","59","67602","0"
"509","60","64021","0"
"510","60","64023","0"
"511","60","64053","0"
"512","60","64054","0"
"513","60","64055","0"
"514","60","64056","0"
"515","60","64057","0"
"516","60","64026","0"
"517","61","67587","0"
"518","61","67588","0"
"519","61","67575","0"
"520","61","67572","0"
"521","61","67573","0"
"522","61","67574","0"
"523","61","67576","0"
"524","61","67590","0"
"525","62","64011","0"
"526","62","64012","0"
"527","62","63992","0"
"528","62","63989","0"
"529","62","63990","0"
"530","62","63991","0"
"531","62","63993","0"
"532","62","64014","0"
"533","63","67587","0"
"534","63","67588","0"
"535","63","67590","0"
"536","63","67625","0"
"537","63","67626","0"
"538","63","67627","0"
"539","63","67628","0"
"540","63","67624","0"
"541","64","64012","0"
"542","64","64011","0"
"543","64","64014","0"
"544","64","64049","0"
"545","64","64050","0"
"546","64","64051","0"
"547","64","64052","0"
"548","64","64048","0"
"549","65","67587","0"
"550","65","67588","0"
"551","65","67590","0"
"552","65","67603","0"
"553","65","67604","0"
"554","65","67605","0"
"555","65","67606","0"
"556","65","67607","0"
"557","66","64012","0"
"558","66","64011","0"
"559","66","64014","0"
"560","66","64027","0"
"561","66","64028","0"
"562","66","64029","0"
"563","66","64030","0"
"564","66","64031","0"
"565","67","67613","0"
"566","67","67615","0"
"567","67","67617","0"
"568","67","67567","0"
"569","67","67568","0"
"570","67","67569","0"
"571","67","67570","0"
"572","67","67571","0"
"573","68","64037","0"
"574","68","64039","0"
"575","68","64041","0"
"576","68","63984","0"
"577","68","63985","0"
"578","68","63986","0"
"579","68","63987","0"
"580","68","63988","0"
"581","69","67613","0"
"582","69","67615","0"
"583","69","67617","0"
"584","69","67608","0"
"585","69","67609","0"
"586","69","67610","0"
"587","69","67611","0"
"588","69","67612","0"
"589","70","64037","0"
"590","70","64039","0"
"591","70","64041","0"
"592","70","64032","0"
"593","70","64033","0"
